Land/Sea,ERA5Year,ERA5Month,ERA5Day,ERA5Hour,MODIS_Day,MODIS_Hour,MODIS_Minute,VIIRSDay,VIIRSHour,VIIRSMinute,iPos,jPos,DeltaTime1,DeltaTime2,B1_MODIS,B2_MODIS,B3_MODIS,B4_MODIS,B5_MODIS,B6_MODIS,B7_MODIS,B8_MODIS,B9_MODIS,B10_MODIS,B11_MODIS,B12_MODIS,B13_MODIS,B14_MODIS,B15_MODIS,B16_MODIS,B17_MODIS,B18_MODIS,B19_MODIS,B1_VIIRS,B2_VIIRS,B3_VIIRS,B4_VIIRS,B5_VIIRS,B6_VIIRS,B7_VIIRS,B8_VIIRS,B9_VIIRS,B10_VIIRS,B11_VIIRS,VZA_MODIS,VAA_MODIS,SZA_MODIS,SAA_MODIS,CLM_MODIS,VZA_VIIRS,VAA_VIIRS,SZA_VIIRS,SAA_VIIRS,CLM_VIIRS,NDVI,dTime
L,2021,03,29,19,29,19,2,29,18,56,223,1082,2.2,-3.8,29.0640221,53.2817764,52.3187180,38.6093369,31.0089588,12.0659704,2.3692453,60.5839195,55.4186287,44.9962616,39.6363373,39.7383919,27.1424961,0.0000000,26.7961445,0.0000000,0.0000000,0.0000000,45.2030563,65.9766693,57.6634216,49.8547478,43.4114151,31.1563377,0.0000000,57.4489441,33.3071861,0.1359559,12.9557705,2.1516364,18.9,79.6,33.5,-152.6,4.00,5.3,82.4,33.0,-155.1,3.97,0.52,358.6,
L,2021,03,29,19,29,19,2,29,18,56,223,1083,2.2,-3.8,28.5599804,53.7070770,51.9087639,38.5219955,30.9356861,11.7390795,2.2750835,60.3742409,55.0629921,44.5773697,39.4896660,39.6511841,27.0942116,0.0000000,26.6985264,0.0000000,0.0000000,0.0000000,45.6419411,65.9626083,57.4692001,49.4787140,43.2692528,30.4652214,0.0000000,57.7479210,33.1504745,0.1411857,12.6906118,2.0781813,17.0,79.0,33.6,-152.2,4.00,3.5,78.5,33.0,-154.6,3.99,0.53,359.3,
L,2021,03,29,19,29,19,2,29,18,56,224,1082,2.2,-3.8,28.8069744,53.0568428,51.6930695,38.3388863,30.7234173,11.9683838,2.2700660,60.3675957,54.9581604,44.3492088,39.2367783,39.4221764,26.2099895,0.0000000,25.9828529,0.0000000,0.0000000,0.0000000,45.0639954,65.7015839,57.1128998,49.0526848,42.9135971,30.7682228,56.0110207,56.9631844,32.9316521,0.1466492,12.6574764,2.0807738,19.4,78.0,33.3,-152.4,3.97,5.8,79.2,32.7,-154.9,3.93,0.51,359.3,
L,2021,03,29,19,29,19,2,29,18,56,224,1083,2.1,-3.8,31.1826134,57.5865631,53.1533127,41.4114761,32.5716209,12.4523630,2.3772507,61.1320534,56.0759125,45.9179497,41.9482613,42.4644547,28.0124302,0.0000000,27.6782093,0.0000000,0.0000000,0.0000000,48.8190498,66.7204514,58.4281464,50.7485237,46.0848045,32.8047104,0.0000000,61.4717522,34.6443596,0.1530246,13.1365452,2.1828768,17.6,79.5,33.4,-152.0,3.97,4.0,75.3,32.8,-154.5,3.92,0.51,358.6,
L,2021,03,29,19,29,19,2,29,18,56,224,1084,2.1,-3.8,30.3565083,58.0519600,53.0298920,41.5773888,32.2353172,12.0359812,2.3128152,61.2327766,56.0611839,45.7287369,42.0596085,42.7328491,27.5977421,0.0000000,27.1106262,0.0000000,0.0000000,0.0000000,49.1766167,67.0345154,58.6201668,50.8019142,46.5671425,31.9141464,0.0000000,61.9546700,34.3879433,0.1547785,12.8879089,2.1312230,15.7,78.4,33.5,-151.6,3.98,2.3,87.0,32.9,-154.1,3.94,0.52,359.3,
L,2021,03,29,19,29,19,2,29,18,56,224,1085,2.1,-3.8,34.1845360,59.6882515,55.4437103,45.0013924,33.3397751,12.7426653,2.5195606,62.6400223,58.0505676,48.3201714,45.1872864,46.1722412,29.7820339,0.0000000,29.4962368,0.0000000,0.0000000,0.0000000,50.4964676,68.4957428,60.6630745,53.4747314,49.9191399,35.6966248,0.0000000,63.3393898,35.3029709,0.1541798,13.6037111,2.3036342,13.9,80.8,33.6,-151.2,3.98,0.5,75.4,33.0,-153.7,3.88,0.48,359.3,
L,2021,03,29,19,29,19,2,29,18,56,225,1081,2.1,-3.9,32.6563797,50.9838829,53.8763962,42.5618324,28.3233337,10.6157055,2.0746183,61.5035133,56.6699181,46.7319717,42.7578011,43.5593910,26.9292336,0.0000000,26.5345802,0.0000000,0.0000000,0.0000000,43.0274010,66.3672333,58.3959007,51.0726814,46.7261772,33.8038025,0.0000000,53.8957405,30.0942154,0.1515827,11.4449663,1.8845524,21.9,79.6,32.9,-152.7,3.98,8.0,79.8,32.4,-155.2,3.96,0.50,358.6,
L,2021,03,29,19,29,19,2,29,18,56,225,1082,2.1,-3.9,30.0165443,53.0601807,52.1298676,39.8660469,30.0212860,11.4362516,2.1826334,60.5272484,55.2568169,44.8389015,40.4564896,40.9133797,26.7633076,0.0000000,26.4732399,0.0000000,0.0000000,0.0000000,45.0478745,65.7844696,57.2968826,49.3875732,44.2157021,31.3058681,0.0000000,56.6404381,32.0136223,0.1601325,12.1456661,2.0007994,20.0,78.8,33.0,-152.3,3.97,6.3,76.5,32.5,-154.8,3.94,0.50,359.9,
L,2021,03,29,19,29,19,2,29,18,56,225,1083,2.1,-3.9,30.8363171,55.9562340,52.8783798,40.5247307,31.8160000,12.0903749,2.3647368,61.0522232,55.9193954,45.6161118,41.1573830,41.5642242,26.9251480,0.0000000,26.6321239,0.0000000,0.0000000,0.0000000,47.6520195,66.5067902,58.1281624,50.3924789,45.1602249,32.5613136,0.0000000,59.6163368,33.8410835,0.1673950,12.8597231,2.1576991,18.2,80.4,33.1,-151.9,3.92,4.6,83.8,32.6,-154.4,3.85,0.50,358.6,
L,2021,03,29,19,29,19,2,29,18,56,225,1084,2.1,-3.9,28.5929108,56.1448669,52.1270981,39.4766808,31.4693165,11.7475624,2.2123597,60.8537941,55.3954201,44.7144814,40.2690811,40.6412277,26.8007927,0.0000000,26.3759060,0.0000000,0.0000000,0.0000000,47.8866348,66.5593185,57.8386879,49.6613960,44.3020363,30.1785946,0.0000000,60.0435143,33.6024475,0.1743784,12.4707870,2.0389335,16.3,79.4,33.2,-151.5,3.99,2.8,79.7,32.7,-153.9,3.97,0.52,359.3,
L,2021,03,29,19,29,19,2,29,18,56,226,1081,2.1,-3.9,27.6650295,56.4621925,51.2529373,38.4826012,31.9812355,11.7796898,2.2161052,60.0964241,54.6427193,43.7963829,39.2245712,39.5784416,26.0680351,0.0000000,25.6193085,0.0000000,0.0000000,0.0000000,48.5403862,65.1072159,56.4700279,48.3262939,43.0718536,29.2472496,0.0000000,60.4169693,34.2220688,0.2033965,12.6535940,2.0480123,22.3,78.2,32.7,-152.6,4.00,8.5,77.8,32.2,-155.1,3.97,0.56,359.9,
L,2021,03,29,19,29,19,2,29,18,56,226,1082,2.0,-4.0,25.9341564,52.9596519,50.3491707,36.5406036,29.8550377,10.7550936,2.0041091,59.7377167,53.9753723,42.7926865,37.5848923,37.6538849,24.7686749,0.0000000,24.3247280,0.0000000,0.0000000,0.0000000,45.3504028,64.9312592,55.9263382,47.3140755,41.0668182,27.3963032,0.0000000,56.6103287,31.8806629,0.1798343,11.5389719,1.8452185,20.6,79.6,32.8,-152.2,4.00,6.8,82.6,32.3,-154.7,4.00,0.57,359.9,
L,2021,03,29,19,29,19,2,29,18,56,226,1083,2.0,-4.0,26.2482414,54.8970528,50.7327118,37.2716064,30.5872822,10.9010715,2.0333841,59.9762268,54.2820091,43.2305450,38.2593956,38.4119530,24.6954994,0.0000000,24.2484131,0.0000000,0.0000000,0.0000000,47.0145798,65.4059677,56.4420586,47.8714371,41.8704987,27.6398220,0.0000000,58.7570572,32.6998863,0.1839429,11.6734276,1.8738892,18.8,78.7,32.9,-151.7,3.99,5.1,80.0,32.4,-154.2,3.97,0.58,359.9,
L,2021,03,29,19,29,19,2,29,18,56,226,1084,2.0,-4.0,25.7923470,53.6189079,50.7495728,36.9872437,30.0729885,10.9428272,2.0128431,60.2117119,54.3745155,43.2266159,38.1047592,38.1740189,24.6030331,0.0000000,24.1613312,0.0000000,0.0000000,0.0000000,45.9321861,65.9037933,56.7883263,48.0231094,41.7068634,27.2303886,0.0000000,57.6194839,32.2658348,0.1817396,11.5898237,1.8581047,16.8,80.3,33.0,-151.3,4.00,3.3,74.7,32.5,-153.8,4.00,0.58,359.3,
L,2021,03,29,19,29,19,1,29,18,55,227,1081,2.0,-4.0,26.0132618,55.3738823,50.4321289,37.4742966,30.4248238,10.9534254,1.9668331,59.7561913,54.0356407,42.8506775,38.2729263,38.5715675,24.5297794,0.0000000,24.0137215,0.0000000,0.0000000,0.0000000,47.3300591,64.6492615,55.7130127,47.1903114,41.8895950,27.1042652,0.0000000,58.9041595,32.3712883,0.1816075,11.4674959,1.8173900,22.9,78.6,32.5,-152.4,4.00,9.1,81.9,32.0,-155.0,3.99,0.58,359.3,
L,2021,03,29,19,29,19,1,29,18,55,227,1082,2.0,-4.0,24.0123196,53.4477615,49.3724785,34.9919968,29.8915787,10.4497871,1.8742473,59.2185287,53.2095184,41.7600861,36.2400055,36.1271935,22.9046001,0.0000000,22.4816628,0.0000000,0.0000000,0.0000000,45.8751106,64.3440247,55.0943565,46.1504135,39.4503975,25.3555603,0.0000000,57.3831291,32.0917511,0.1871646,11.1480579,1.7301198,21.1,80.3,32.6,-152.0,4.00,7.3,80.1,32.0,-154.5,4.00,0.60,359.3,
L,2021,03,29,19,29,19,1,29,18,55,227,1083,2.0,-4.0,24.4308815,54.2810020,49.6690674,35.6205330,30.1288223,10.3989658,1.8952383,59.3326149,53.4045448,42.0839996,36.7849121,36.7620010,23.2225571,0.0000000,22.7735519,0.0000000,0.0000000,0.0000000,46.5703773,64.7322311,55.5359192,46.6340752,40.1342278,25.7090855,0.0000000,58.1809158,32.2948303,0.1848283,11.1993170,1.7512791,19.3,79.5,32.7,-151.6,4.00,5.6,77.0,32.1,-154.1,4.00,0.60,359.9,
L,2021,03,29,19,29,19,1,29,18,55,227,1084,1.9,-4.0,24.9222431,53.1081123,50.1912117,36.2935066,29.8186398,10.6782236,1.9694152,59.8933220,53.9514503,42.5851097,37.4199600,37.4636421,23.6566010,0.0000000,23.1932240,0.0000000,0.0000000,0.0000000,45.5098190,65.5346603,56.2906342,47.3583183,41.0355339,26.3058624,0.0000000,57.2086334,32.1146469,0.1797709,11.5171614,1.8240012,17.4,78.2,32.8,-151.1,4.00,3.9,84.7,32.2,-153.7,4.00,0.60,359.3,
L,2021,03,29,19,29,19,1,29,18,55,227,1085,1.9,-4.1,25.2543545,54.4858322,50.8138733,37.6615753,29.8083496,10.6122150,1.9299693,60.5056763,54.5403175,43.1550751,38.6244431,38.8810043,23.6704826,0.0000000,23.1533375,0.0000000,0.0000000,0.0000000,46.4428444,66.2768936,56.9498291,47.9685974,42.3452568,26.1829681,0.0000000,58.2308044,31.7611408,0.1709697,11.2160578,1.7822994,15.6,80.2,32.9,-150.8,4.00,2.1,79.9,32.3,-153.2,4.00,0.60,359.9,
L,2021,03,29,19,29,19,1,29,18,55,228,1081,1.9,-4.1,25.1682205,55.3393364,49.9639664,36.5558891,30.6726170,10.8183479,1.9471611,59.5224533,53.6632309,42.3739471,37.5212517,37.6665001,23.7489910,0.0000000,23.3309765,0.0000000,0.0000000,0.0000000,47.5175285,64.4011536,55.3410339,46.6886559,41.0230904,26.3751659,0.0000000,59.0911140,32.7880287,0.1962865,11.5087757,1.8102467,23.5,79.3,32.3,-152.3,4.00,9.6,79.7,31.7,-154.8,4.00,0.58,359.3,
L,2021,03,29,19,29,19,1,29,18,55,228,1082,1.9,-4.1,24.7899437,55.6150665,49.8927116,36.4263382,30.6616135,10.7295532,1.9439329,59.5167618,53.6282501,42.2761955,37.4072189,37.5486794,23.3738651,0.0000000,22.8716717,0.0000000,0.0000000,0.0000000,47.8695335,64.6194763,55.4794731,46.6933212,40.9183121,25.8393555,0.0000000,59.4165535,32.7813416,0.2113277,11.4334717,1.7984294,21.7,78.5,32.4,-151.8,4.00,7.9,77.9,31.8,-154.4,4.00,0.60,359.3,
L,2021,03,29,19,29,19,1,29,18,55,228,1083,1.9,-4.1,24.4006729,55.4977837,49.6754112,35.6413765,30.8065796,10.7621193,1.9312509,59.4730263,53.5119629,42.0485878,36.8118134,36.8066597,23.2523441,0.0000000,22.8157120,0.0000000,0.0000000,0.0000000,47.7534103,64.8140717,55.5339394,46.5875206,40.2000504,25.6891174,0.0000000,59.4304581,32.9816284,0.2024938,11.4485693,1.7908598,19.9,80.0,32.5,-151.4,4.00,6.1,83.1,31.9,-153.9,4.00,0.61,359.3,
L,2021,03,29,19,29,19,1,29,18,55,228,1084,1.9,-4.1,26.4152431,57.5314636,51.1836319,38.2756958,31.6803951,11.4904814,2.1066844,60.4255753,54.7166328,43.6410599,39.1496468,39.4547882,25.0068932,0.0000000,24.4917603,0.0000000,0.0000000,0.0000000,49.3303719,66.0317612,56.9960022,48.4172974,43.0032616,27.5379124,0.0000000,61.4522285,33.7659378,0.2028863,12.1043959,1.9430664,18.0,79.1,32.5,-151.0,4.00,4.4,80.3,32.0,-153.5,4.00,0.60,359.3,
L,2021,03,29,19,29,19,1,29,18,55,228,1085,1.9,-4.1,24.6740971,55.2558632,50.0611725,36.0727844,30.7379951,10.7888527,1.9237071,59.9700317,53.9007568,42.4555893,37.2782745,37.2766113,23.5371246,0.0000000,23.1310062,0.0000000,0.0000000,0.0000000,47.2966537,65.7713013,56.3402481,47.2283134,40.7844048,26.0699177,0.0000000,59.4416924,33.0493240,0.1866647,11.4907846,1.7888961,16.1,81.2,32.7,-150.6,4.00,2.6,74.7,32.1,-153.1,4.00,0.61,359.3,
L,2021,03,29,19,29,19,1,29,18,55,229,1080,1.9,-4.1,27.2711678,57.2805138,51.1888809,39.0485229,31.2091312,11.3977680,2.1068294,60.3152809,54.6671486,43.6113167,39.5890083,40.1149788,24.5366993,0.0000000,24.0069103,0.0000000,0.0000000,0.0000000,48.9011421,64.7881165,55.9371262,47.6563683,43.2773628,28.0509796,0.0000000,60.6792297,33.1730537,0.1907941,12.0211573,1.9564238,25.7,78.7,31.9,-152.5,3.98,11.8,80.0,31.4,-155.1,3.94,0.57,359.3,
L,2021,03,29,19,29,19,1,29,18,55,229,1081,1.8,-4.1,23.3856468,54.7561264,49.2470207,35.4230957,29.7405357,10.0541439,1.7803659,59.2881966,53.2052269,41.5072746,36.5250244,36.5609589,21.9932079,0.0000000,21.4657860,0.0000000,0.0000000,0.0000000,47.0174026,63.9597855,54.6122208,45.5841942,39.6724930,24.0994701,0.0000000,58.3201599,31.7462273,0.1958567,10.7613125,1.6603972,24.1,80.0,32.0,-152.1,4.00,10.1,78.3,31.5,-154.7,4.00,0.63,359.3,
L,2021,03,29,19,29,19,1,29,18,55,229,1082,1.8,-4.2,25.1261005,59.2351112,50.2864456,37.4374542,31.9414787,10.9312143,1.9801863,59.8635521,54.0226707,42.6213531,38.2852135,38.5979080,23.6818485,0.0000000,23.1647720,0.0000000,0.0000000,0.0000000,50.9309273,64.9335785,55.7692337,47.0110207,41.9906235,25.9764175,0.0000000,63.1683121,34.0352402,0.2175803,11.6915407,1.8422862,22.2,79.3,32.1,-151.7,4.00,8.4,82.3,31.6,-154.2,4.00,0.62,359.3,
L,2021,03,29,19,29,19,1,29,18,55,229,1083,1.8,-4.2,25.0103092,58.1735611,50.3363419,37.2497826,31.4065247,10.8275623,1.9597845,59.9889793,54.0880241,42.7018509,38.1445541,38.4164009,23.5745354,0.0000000,23.0413284,0.0000000,0.0000000,0.0000000,49.9635963,65.3105621,56.0645561,47.2147484,41.8423996,25.8999748,0.0000000,62.0133667,33.5780334,0.2091494,11.5733995,1.8163340,20.4,78.4,32.2,-151.3,4.00,6.7,80.3,31.7,-153.8,4.00,0.63,359.3,
L,2021,03,29,19,29,19,1,29,18,55,229,1084,1.8,-4.2,26.0300713,59.8663788,50.9583244,38.3702812,32.5042953,11.5052834,2.0814579,60.3665657,54.5834885,43.4004326,39.1613388,39.5564537,24.4531059,0.0000000,23.9626293,0.0000000,0.0000000,0.0000000,51.4228020,65.9502945,56.8177109,48.0973778,43.0867157,27.0043125,0.0000000,63.9710655,34.7778625,0.2160773,12.1823349,1.9277402,18.6,79.9,32.3,-150.8,4.00,4.9,76.8,31.8,-153.4,3.99,0.62,359.3,
L,2021,03,29,19,29,19,1,29,18,55,229,1085,1.8,-4.2,25.2918415,55.5200539,50.6700363,36.7247124,31.3083096,11.2631330,2.0600014,60.3935661,54.4266624,43.0414352,37.8926468,37.9190025,24.0076008,0.0000000,23.5735493,0.0000000,0.0000000,0.0000000,47.8293266,66.1384125,56.8045311,47.8314934,41.4539185,26.6772633,0.0000000,59.6658707,33.6261139,0.2162699,12.0567207,1.9033197,16.6,78.9,32.4,-150.4,4.00,3.2,87.1,31.9,-152.9,3.99,0.61,359.3,
L,2021,03,29,19,29,19,1,29,18,55,229,1086,1.8,-4.2,23.7595692,53.5056419,50.0667839,35.6425056,29.4548264,10.0879774,1.8184762,60.3637466,54.0708122,42.3036041,36.9867134,36.8818474,22.5281544,0.0000000,22.0710869,0.0000000,0.0000000,0.0000000,45.9026184,66.2018127,56.5055199,47.0933456,40.3875809,24.8939152,0.0000000,57.6090469,31.6873207,0.2013112,10.8503532,1.6835749,14.8,80.8,32.5,-150.0,4.00,1.3,82.9,32.0,-152.5,4.00,0.63,359.3,
L,2021,03,29,19,29,19,1,29,18,55,230,1080,1.8,-4.2,30.0650749,50.3669624,53.5054092,41.1102448,27.3735733,10.1443043,2.0119154,61.8827057,56.7143250,45.9903488,41.6607094,42.0973320,26.9994774,0.0000000,26.5120792,0.0000000,0.0000000,0.0000000,42.9375153,66.1237183,57.8456078,50.1086044,45.2678986,30.8142605,0.0000000,53.1967735,28.9400234,0.2046789,10.8109665,1.8280993,26.3,79.3,31.7,-152.4,3.97,12.4,78.8,31.2,-155.0,3.93,0.51,359.3,
L,2021,03,29,19,29,19,1,29,18,55,230,1081,1.8,-4.2,26.4640865,56.5619392,50.9147263,37.8175583,31.2154751,11.1888018,2.0416603,60.1623726,54.4792786,43.3046150,38.7120476,38.9367867,23.9415951,0.0000000,23.4391975,0.0000000,0.0000000,0.0000000,48.6901207,64.8463364,55.9400864,47.5222664,42.1188164,27.5335159,0.0000000,59.8128967,33.0905991,0.2201377,11.7530441,1.8816826,24.5,78.6,31.8,-151.9,3.99,10.6,77.1,31.3,-154.5,3.93,0.58,359.3,
L,2021,03,29,19,29,19,1,29,18,55,230,1082,1.8,-4.2,24.4851379,59.4191589,50.0990601,37.4623299,31.8671131,10.8990641,1.9320490,59.8553200,53.8932037,42.4192772,38.2974396,38.6440849,22.9572544,0.0000000,22.3942432,0.0000000,0.0000000,0.0000000,51.2996178,64.8570099,55.5899239,46.7411308,41.9450264,25.1678715,0.0000000,63.1700134,33.9446182,0.2458501,11.5860786,1.8095666,22.8,79.9,31.9,-151.5,4.00,8.9,80.2,31.3,-154.1,4.00,0.63,359.9,
L,2021,03,29,19,29,19,1,29,18,55,230,1083,1.8,-4.2,24.9550743,61.1938477,50.3913040,37.9546204,32.8812256,11.1941786,1.9962834,60.0617371,54.1360245,42.7119942,38.7094727,39.1319389,23.4254990,0.0000000,22.8778439,0.0000000,0.0000000,0.0000000,52.8296509,65.3359756,56.0520668,47.1841431,42.5365067,25.6659946,0.0000000,65.2126236,35.0804253,0.2500465,11.9831123,1.8672109,20.9,79.2,32.0,-151.1,4.00,7.2,78.3,31.4,-153.6,4.00,0.65,359.3,
L,2021,03,29,19,29,19,1,29,18,55,230,1084,1.8,-4.2,25.3861485,57.0722923,50.6697426,36.9787674,31.8559494,11.2634325,2.0570731,60.3371048,54.4349861,43.0245514,38.0677643,38.1741791,24.1872120,0.0000000,23.7381020,0.0000000,0.0000000,0.0000000,49.3398285,65.8049316,56.5609932,47.6872444,41.6720238,26.7127571,0.0000000,61.0946426,34.0862389,0.2407581,12.0491333,1.9033942,19.1,78.2,32.1,-150.7,4.00,5.5,84.4,31.5,-153.2,3.99,0.62,359.9,
L,2021,03,29,19,29,19,1,29,18,55,230,1085,1.7,-4.3,26.6642189,55.0045700,51.8008118,38.3903694,30.4685593,10.9139118,2.0297465,61.1453514,55.3921318,44.1624908,39.3843002,39.5924873,25.0926151,0.0000000,24.6036282,0.0000000,0.0000000,0.0000000,47.4519386,66.7201157,57.5813370,48.8394394,43.0010796,27.7062588,0.0000000,58.9033051,32.6228561,0.2400430,11.6540489,1.8614221,17.3,79.5,32.2,-150.2,4.00,3.6,81.6,31.6,-152.8,3.99,0.61,359.3,
L,2021,03,29,19,29,19,1,29,18,55,230,1086,1.7,-4.3,24.7772694,53.8976021,50.7996521,36.3824005,30.1403885,10.7977610,1.9460016,60.8355713,54.6760941,43.0857277,37.6983185,37.6104698,23.4919319,0.0000000,23.0328293,0.0000000,0.0000000,0.0000000,46.6908798,66.7067566,57.1720314,47.9442558,41.1650848,26.0676022,0.0000000,58.1003418,32.4799500,0.2509756,11.4705257,1.8052878,15.3,78.3,32.3,-149.8,4.00,1.8,72.9,31.7,-152.3,3.99,0.62,359.3,
L,2021,03,29,19,29,19,1,29,18,55,231,1078,1.8,-4.3,27.8991642,62.5848160,52.2573318,40.8991852,33.9922028,12.3595695,2.2634430,61.2686577,55.7468681,44.5357132,41.1924934,42.0061874,25.2913151,0.0000000,24.7956352,0.0000000,0.0000000,0.0000000,53.8385696,64.8366089,56.1826820,48.1500092,44.9659424,28.3605976,0.0000000,66.0743561,35.9560966,0.2401025,12.9763260,2.0947809,30.1,77.7,31.3,-153.1,4.00,16.3,80.0,30.8,-155.7,3.95,0.59,360.6,
L,2021,03,29,19,29,19,1,29,18,55,231,1079,1.7,-4.3,29.5175381,59.2705803,54.2563438,42.5318031,31.6578712,11.5441923,2.3148112,62.5468636,57.4772034,46.5201569,42.8823509,43.6656609,26.1070633,0.0000000,25.6211739,0.0000000,0.0000000,0.0000000,50.8012619,66.6287155,58.5295715,50.8263969,47.2191315,30.4846802,0.0000000,63.0006065,33.8160210,0.2499635,12.4023914,2.1054335,28.5,78.7,31.4,-152.7,3.99,14.6,78.9,30.9,-155.3,3.93,0.57,359.9,
L,2021,03,29,19,29,19,1,29,18,55,231,1080,1.7,-4.3,27.3958321,57.4518318,52.3110962,39.6179886,31.3543301,11.1291189,2.1268444,61.2303123,55.7754021,44.6124992,40.2983780,40.7235870,24.9303379,0.0000000,24.4948711,0.0000000,0.0000000,0.0000000,49.5828972,65.4862442,56.8808861,48.6199150,43.8630066,28.0884476,0.0000000,60.9325447,33.3630180,0.2582802,11.8609467,1.9337983,26.8,77.9,31.5,-152.2,4.00,12.9,77.5,30.9,-154.8,3.97,0.56,359.9,
L,2021,03,29,19,29,19,1,29,18,55,231,1081,1.7,-4.3,24.5709362,59.3970490,50.2151413,37.5339279,31.8589897,10.9506178,1.9214571,59.9311066,54.0077400,42.4845238,38.3313866,38.6885147,22.9998550,0.0000000,22.4548473,0.0000000,0.0000000,0.0000000,51.3271523,64.5616760,55.3735657,46.5722122,41.8326111,25.1311073,0.0000000,62.9716263,33.8867989,0.2566383,11.5055809,1.7900313,25.1,79.3,31.6,-151.8,4.00,11.2,80.2,31.0,-154.4,3.99,0.63,359.9,
L,2021,03,29,19,29,19,1,29,18,55,231,1082,1.7,-4.3,24.1771965,57.1141548,50.0461121,36.8139839,31.1418037,10.6570101,1.8967394,59.8670845,53.9043579,42.2931099,37.7909737,37.9918098,22.6502838,0.0000000,22.1126976,0.0000000,0.0000000,0.0000000,49.3400269,64.7353058,55.4742508,46.5433731,41.2373962,24.9308109,0.0000000,60.9384079,33.2845840,0.2447830,11.4021902,1.7672517,23.3,78.3,31.7,-151.4,4.00,9.4,78.8,31.1,-153.9,4.00,0.63,359.9,
L,2021,03,29,19,29,19,1,29,18,55,231,1083,1.7,-4.3,24.7601852,55.7591629,50.2791786,36.6446953,30.6657333,10.5194407,1.8925880,60.0216217,54.0963364,42.5633011,37.7559357,37.8335800,23.1414547,0.0000000,22.6847687,0.0000000,0.0000000,0.0000000,48.2741890,65.1452179,55.8991699,46.9928780,41.1630783,25.8581028,0.0000000,59.5436134,32.7522850,0.2499939,11.2654839,1.7616968,21.5,79.7,31.8,-150.9,4.00,7.8,82.7,31.2,-153.5,3.98,0.62,359.9,
L,2021,03,29,19,29,19,1,29,18,55,231,1084,1.7,-4.3,24.2241631,55.4500465,50.2100563,36.0819359,30.5994148,10.5635872,1.9072713,60.1840210,54.0968781,42.4612083,37.3086548,37.2701340,22.9387856,0.0000000,22.4589710,0.0000000,0.0000000,0.0000000,48.0796967,65.5673447,56.1111565,46.9940796,40.6514130,25.2998829,0.0000000,59.4372559,32.8378906,0.2574915,11.3678589,1.7747861,19.7,78.8,31.9,-150.5,4.00,5.9,81.2,31.3,-153.1,4.00,0.64,359.9,
L,2021,03,29,19,29,19,1,29,18,55,231,1085,1.7,-4.3,25.8674278,54.5813408,51.5453262,37.2753410,30.5713825,10.9144325,2.0611372,61.1147881,55.2436600,43.8847923,38.5351219,38.4960823,23.9755287,0.0000000,23.5206833,0.0000000,0.0000000,0.0000000,47.3920097,66.7986069,57.5976486,48.7216721,42.0744858,27.2996407,0.0000000,58.7321892,32.8627930,0.2747202,11.7820911,1.8886846,17.9,80.7,32.0,-150.1,3.99,4.2,76.5,31.4,-152.6,3.98,0.61,359.9,
L,2021,03,29,19,29,19,1,29,18,55,232,1079,1.7,-4.3,25.3983326,59.8063507,50.7266884,38.3493309,32.2394180,11.0675440,1.9729890,60.3947563,54.5075760,42.9065247,38.9400826,39.4360695,23.4695358,0.0000000,22.9158363,0.0000000,0.0000000,0.0000000,51.4043808,64.2445908,55.2199936,46.6002884,42.4088783,25.8458252,0.0000000,63.1253700,34.1564789,0.2377144,11.7454643,1.8366667,29.0,79.1,31.1,-152.5,3.99,15.1,78.0,30.6,-155.1,3.98,0.64,359.9,
L,2021,03,29,19,29,19,1,29,18,55,232,1080,1.7,-4.3,23.3478546,56.4624290,49.6636925,35.8173409,30.6226120,10.2648153,1.7846018,59.7721863,53.6414413,41.7826004,36.8834229,36.9374123,21.9073238,0.0000000,21.3741589,0.0000000,0.0000000,0.0000000,48.7411232,63.9756889,54.6405563,45.6243172,39.9436531,24.0404224,0.0000000,59.9697342,32.6402168,0.2387108,10.9615507,1.6752180,27.3,78.5,31.2,-152.1,4.00,13.5,80.1,30.7,-154.7,4.00,0.64,359.9,
L,2021,03,29,19,29,19,1,29,18,55,232,1081,1.6,-4.4,23.8759499,60.8933029,49.9606018,37.1555290,32.1436234,10.7238436,1.8392289,59.9177399,53.9051743,42.1385841,37.9909706,38.3303070,22.3216515,0.0000000,21.7690182,0.0000000,0.0000000,0.0000000,52.6320038,64.4259262,55.1108551,46.1862755,41.5567207,24.4399414,0.0000000,64.8272476,34.4085693,0.2670247,11.4235516,1.7469840,25.6,79.7,31.4,-151.6,4.00,11.7,79.0,30.8,-154.2,4.00,0.64,359.9,
L,2021,03,29,19,29,19,1,29,18,55,232,1082,1.6,-4.4,23.3492775,58.2464333,49.6757126,36.1002808,31.1999378,10.5249529,1.8195376,59.8198814,53.6808167,41.8370056,37.1665192,37.2823868,21.9225445,0.0000000,21.4089336,0.0000000,0.0000000,0.0000000,50.3112640,64.6569824,55.1915054,46.0506096,40.5688591,24.1235275,0.0000000,62.2035789,33.4103355,0.2504886,11.1634712,1.7146127,23.9,79.0,31.5,-151.2,4.00,9.9,77.1,30.9,-153.8,4.00,0.65,359.9,
